feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,label,image_path
0.0,0.0,0.0,0.20663365721702576,-0.14938674867153168,0.0306163989007473,0.3635036051273346,-0.337944358587265,0.009374178946018219,0.5044998526573181,-0.4446801245212555,-0.02995423600077629,0.6374661922454834,-0.4890941381454468,-0.06568941473960876,0.23155754804611206,-0.6503525376319885,-0.009233948774635792,0.5314838290214539,-0.5893663167953491,-0.09832160919904709,0.7229921817779541,-0.4939567446708679,-0.17197038233280182,0.8559591174125671,-0.39789292216300964,-0.21858054399490356,0.19896185398101807,-0.6367638111114502,-0.0709042102098465,0.5493564605712891,-0.5729038119316101,-0.1476546823978424,0.7545540928840637,-0.4690157175064087,-0.18793857097625732,0.9048319458961487,-0.3688848912715912,-0.2126101851463318,0.182975634932518,-0.56010901927948,-0.13547322154045105,0.5230665802955627,-0.5318806767463684,-0.20879767835140228,0.7297453880310059,-0.4341418743133545,-0.22726963460445404,0.8790740370750427,-0.33986666798591614,-0.23274554312229156,0.18344706296920776,-0.4324529767036438,-0.19907040894031525,0.4436724781990051,-0.4104797840118408,-0.2487681806087494,0.5929657816886902,-0.3549898862838745,-0.250037282705307,0.7031174898147583,-0.29590436816215515,-0.24451445043087006,1.0,0,data/asl_dataset/0/hand2_0_left_seg_3_cropped.jpeg
0.0,0.0,0.0,0.03538968786597252,0.1262657195329666,-0.24445977807044983,0.10920016467571259,0.17076262831687927,-0.4240238070487976,0.167898491024971,0.20438158512115479,-0.5576109886169434,0.1985059678554535,0.24757564067840576,-0.6786263585090637,0.1395024061203003,-0.2614929974079132,-0.4459747076034546,0.5034328699111938,-0.13658469915390015,-0.5886276960372925,0.6411193609237671,0.015227268449962139,-0.6411463618278503,0.7293967604637146,0.1306941956281662,-0.6684166789054871,0.19355595111846924,-0.4167476296424866,-0.377779096364975,0.6072725057601929,-0.2535461187362671,-0.5223497748374939,0.7520682215690613,-0.06146874651312828,-0.5464316010475159,0.8292482495307922,0.09208641946315765,-0.5512417554855347,0.2610047161579132,-0.4921492040157318,-0.3154611587524414,0.6515003442764282,-0.32534679770469666,-0.42850443720817566,0.7748202681541443,-0.1429806798696518,-0.43779900670051575,0.8438659906387329,-0.0051405904814600945,-0.4334701895713806,0.33788779377937317,-0.5038562417030334,-0.270396888256073,0.6210922598838806,-0.3498346507549286,-0.3513430655002594,0.7284692525863647,-0.19092601537704468,-0.36940091848373413,0.796867847442627,-0.0814366266131401,-0.3726007342338562,0.0,0,data/asl_dataset/0/hand1_0_bot_seg_4_cropped.jpeg
0.0,0.0,0.0,0.2629454731941223,-0.19788868725299835,0.21299605071544647,0.35609564185142517,-0.4022906422615051,0.27609506249427795,0.4796011447906494,-0.5163038372993469,0.2706766426563263,0.5219466686248779,-0.6132261157035828,0.27185338735580444,-0.04590485990047455,-0.6682553291320801,0.25068503618240356,0.1823718547821045,-0.9163535833358765,0.2006145715713501,0.37785446643829346,-0.8882770538330078,0.16628497838974,0.47635748982429504,-0.7670138478279114,0.16203337907791138,-0.08519832044839859,-0.6603348851203918,0.09053423255681992,0.20885029435157776,-0.977736234664917,0.020334254950284958,0.4395909011363983,-0.8865347504615784,0.0034595755860209465,0.5229729413986206,-0.7353038787841797,0.022637631744146347,-0.06279280036687851,-0.6258471608161926,-0.07058503478765488,0.23206357657909393,-0.9420007467269897,-0.12693066895008087,0.45520561933517456,-0.84539794921875,-0.08186736702919006,0.5230116248130798,-0.7074891924858093,-0.024133596569299698,0.029947927221655846,-0.5526203513145447,-0.2207915335893631,0.29018744826316833,-0.78067946434021,-0.24023526906967163,0.4563046395778656,-0.7371336817741394,-0.18929605185985565,0.5158482789993286,-0.6471586227416992,-0.13677270710468292,1.0,0,data/asl_dataset/0/hand2_0_dif_seg_2_cropped.jpeg
0.0,0.0,0.0,0.23276613652706146,-0.1330360323190689,0.05782029777765274,0.33300983905792236,-0.3045809864997864,0.010656580328941345,0.464104026556015,-0.4257984161376953,-0.07509224116802216,0.4922822415828705,-0.5551993250846863,-0.150676429271698,-0.20112670958042145,-0.607829213142395,-0.015470169484615326,0.058211687952280045,-0.9357892870903015,-0.152152881026268,0.30325594544410706,-0.8619709014892578,-0.22985810041427612,0.41764000058174133,-0.6952645182609558,-0.251577764749527,-0.26575806736946106,-0.5898082256317139,-0.11537902802228928,0.07180989533662796,-0.9682950377464294,-0.23926571011543274,0.35913026332855225,-0.8659362196922302,-0.2643895745277405,0.47296789288520813,-0.6963560581207275,-0.2497791349887848,-0.24288113415241241,-0.5405394434928894,-0.2199070006608963,0.10967781394720078,-0.9177371859550476,-0.33064740896224976,0.38936522603034973,-0.8084536790847778,-0.28621774911880493,0.48698854446411133,-0.6488470435142517,-0.22276157140731812,-0.14226986467838287,-0.4500884413719177,-0.3212716281414032,0.1626679003238678,-0.7172021865844727,-0.39295855164527893,0.3737342953681946,-0.6583914160728455,-0.34659966826438904,0.4635045826435089,-0.5460320115089417,-0.289031445980072,1.0,0,data/asl_dataset/0/hand2_0_dif_seg_5_cropped.jpeg
0.0,0.0,0.0,0.2162950187921524,0.04302314296364784,0.07468236237764359,0.4185850918292999,0.17931783199310303,0.08354006707668304,0.5465041399002075,0.3159386217594147,0.06455827504396439,0.6330783367156982,0.43921419978141785,0.049355972558259964,0.5448148846626282,0.1582697033882141,0.10613430291414261,0.6754669547080994,0.36785417795181274,0.08882267773151398,0.7263486385345459,0.5312984585762024,0.07747498154640198,0.7439761757850647,0.6397857666015625,0.07598493248224258,0.5373163223266602,0.1837555170059204,0.042053356766700745,0.6646192073822021,0.43632107973098755,0.04333285242319107,0.6979630589485168,0.5989930033683777,0.05045861378312111,0.6982092261314392,0.7135936617851257,0.05734172835946083,0.4848320782184601,0.2272605448961258,-0.026031555607914925,0.6093636155128479,0.4902753531932831,-0.012566479854285717,0.634283185005188,0.6465586423873901,0.011911848559975624,0.6281994581222534,0.754825234413147,0.02543659508228302,0.3987676799297333,0.2861608564853668,-0.09373854100704193,0.48817896842956543,0.495557963848114,-0.06642824411392212,0.5106428265571594,0.6319249272346497,-0.035837572067976,0.5144197940826416,0.7322121262550354,-0.016170291230082512,1.0,0,data/asl_dataset/0/hand2_0_right_seg_2_cropped.jpeg
0.0,0.0,0.0,0.217734232544899,-0.2424883395433426,0.1887308955192566,0.2663828134536743,-0.46517276763916016,0.2343808263540268,0.3538958430290222,-0.6034099459648132,0.21993602812290192,0.4218250811100006,-0.7166996598243713,0.2103050947189331,-0.1370508223772049,-0.6092532277107239,0.1519240438938141,0.029846299439668655,-0.905137836933136,0.0715942457318306,0.23936410248279572,-0.9249130487442017,0.024577505886554718,0.3865724802017212,-0.8482844829559326,0.012412936426699162,-0.1681937426328659,-0.590835690498352,4.994232767785434e-06,0.03850123658776283,-0.9686275720596313,-0.11141854524612427,0.2998100221157074,-0.9423065185546875,-0.14890389144420624,0.4470958113670349,-0.8248274326324463,-0.14074131846427917,-0.1310342401266098,-0.5633147954940796,-0.14803746342658997,0.05487243831157684,-0.9296373724937439,-0.22475019097328186,0.2997557520866394,-0.9054553508758545,-0.20322763919830322,0.42172321677207947,-0.8074372410774231,-0.16167005896568298,-0.03106389380991459,-0.5193084478378296,-0.28505659103393555,0.13630692660808563,-0.7917842864990234,-0.3203873634338379,0.31303051114082336,-0.8092553615570068,-0.28964030742645264,0.42179518938064575,-0.760160505771637,-0.25079816579818726,1.0,0,data/asl_dataset/0/hand1_0_dif_seg_1_cropped.jpeg
0.0,0.0,0.0,0.2562241554260254,-0.26041141152381897,0.10846322774887085,0.33773744106292725,-0.48203742504119873,0.12131378054618835,0.44688940048217773,-0.6350306272506714,0.08613014221191406,0.47252246737480164,-0.7527907490730286,0.05711336061358452,-0.14384140074253082,-0.7024435997009277,0.16108816862106323,0.0857805460691452,-0.9459185600280762,0.07712242752313614,0.29332929849624634,-0.9298380613327026,-0.003509785979986191,0.428752064704895,-0.8530704379081726,-0.046826254576444626,-0.18765686452388763,-0.6930512189865112,0.04952401667833328,0.11479006707668304,-0.9873244762420654,-0.050022006034851074,0.34831246733665466,-0.9295665621757507,-0.12076624482870102,0.4699309468269348,-0.8056269884109497,-0.14815238118171692,-0.16859027743339539,-0.6591305732727051,-0.06761177629232407,0.11987408250570297,-0.940447211265564,-0.13815143704414368,0.3573242425918579,-0.8885566592216492,-0.15084797143936157,0.47899436950683594,-0.779717743396759,-0.14168348908424377,-0.0840948224067688,-0.5914002656936646,-0.18161460757255554,0.16208723187446594,-0.801222562789917,-0.21334563195705414,0.3487120270729065,-0.79520583152771,-0.19940754771232605,0.4613357484340668,-0.7414703369140625,-0.18039454519748688,1.0,0,data/asl_dataset/0/hand2_0_bot_seg_1_cropped.jpeg
0.0,0.0,0.0,0.0940762385725975,-0.05338094383478165,-0.08846492320299149,0.3331170678138733,-0.11288972944021225,-0.1553129255771637,0.5858166217803955,-0.0801415890455246,-0.20863066613674164,0.775256872177124,-0.026347307488322258,-0.2500179409980774,0.4961020052433014,-0.3677559494972229,-0.14129051566123962,0.8036558628082275,-0.1456255167722702,-0.2429475039243698,0.8872390389442444,0.04836536571383476,-0.3020971417427063,0.9227752089500427,0.1858207881450653,-0.3314068615436554,0.5107899904251099,-0.39558154344558716,-0.1307314932346344,0.8473894596099854,-0.14344759285449982,-0.22615285217761993,0.9178062677383423,0.06539429724216461,-0.248824343085289,0.9413570761680603,0.22717376053333282,-0.24947728216648102,0.5198696255683899,-0.35588741302490234,-0.12902672588825226,0.8373990058898926,-0.11677150428295135,-0.21546737849712372,0.9138771295547485,0.07179495692253113,-0.22000746428966522,0.9388836026191711,0.22273242473602295,-0.20551930367946625,0.5310865640640259,-0.2579866051673889,-0.13395428657531738,0.7826441526412964,-0.06884116679430008,-0.19350221753120422,0.860619843006134,0.07514652609825134,-0.1959402859210968,0.9054902195930481,0.1902516633272171,-0.18239621818065643,1.0,0,data/asl_dataset/0/hand2_0_top_seg_5_cropped.jpeg
0.0,0.0,0.0,0.2598360776901245,-0.2860666811466217,0.15254077315330505,0.3208894729614258,-0.5048747658729553,0.18316933512687683,0.4186418354511261,-0.6557623744010925,0.1532130092382431,0.4275653064250946,-0.7776500582695007,0.1250716745853424,-0.15937690436840057,-0.6970561742782593,0.23213642835617065,0.0549771822988987,-0.9430697560310364,0.17136478424072266,0.26138752698898315,-0.9430362582206726,0.09785893559455872,0.3947128355503082,-0.8804154396057129,0.05502720922231674,-0.1980120837688446,-0.6886630654335022,0.09656474739313126,0.09262384474277496,-0.9892204999923706,0.020039059221744537,0.3198031783103943,-0.946064293384552,-0.05184832215309143,0.4359654188156128,-0.8388075828552246,-0.085330531001091,-0.17156805098056793,-0.6622501611709595,-0.04320063441991806,0.10438582301139832,-0.9673660397529602,-0.09108185023069382,0.33705583214759827,-0.9175596833229065,-0.09983938187360764,0.4488238990306854,-0.809396505355835,-0.09424231946468353,-0.08252604305744171,-0.6057626605033875,-0.1780792474746704,0.16580431163311005,-0.8234973549842834,-0.1904156506061554,0.3505726158618927,-0.8242608308792114,-0.1689782589673996,0.45524558424949646,-0.7744982242584229,-0.1496223509311676,1.0,0,data/asl_dataset/0/hand2_0_bot_seg_4_cropped.jpeg
0.0,0.0,0.0,0.27543509006500244,-0.2505457103252411,0.13347825407981873,0.3566837012767792,-0.4706436097621918,0.1542721539735794,0.47526979446411133,-0.6176034808158875,0.12022420763969421,0.4879933297634125,-0.7395694851875305,0.08864285796880722,-0.12750281393527985,-0.698132336139679,0.19136950373649597,0.11717993021011353,-0.9308790564537048,0.12878988683223724,0.3328765332698822,-0.9071561694145203,0.059460483491420746,0.47458499670028687,-0.8335556387901306,0.019156645983457565,-0.16190260648727417,-0.6887175440788269,0.06495306640863419,0.14370061457157135,-0.9825698733329773,-0.013681599870324135,0.3782881796360016,-0.9224408864974976,-0.07746560126543045,0.5034999847412109,-0.8051871657371521,-0.10497750341892242,-0.13314397633075714,-0.6553217172622681,-0.06516038626432419,0.1540389209985733,-0.9580602645874023,-0.11520253121852875,0.3913484513759613,-0.8957267999649048,-0.11952286958694458,0.5084503889083862,-0.7841448187828064,-0.1112307533621788,-0.03795395419001579,-0.590067982673645,-0.19140860438346863,0.21446597576141357,-0.8066218495368958,-0.20735415816307068,0.4009634256362915,-0.7900944352149963,-0.18431483209133148,0.5074864029884338,-0.7289000749588013,-0.1636810451745987,1.0,0,data/asl_dataset/0/hand2_0_bot_seg_3_cropped.jpeg
0.0,0.0,0.0,0.2155592143535614,-0.2286870777606964,0.13366127014160156,0.26854878664016724,-0.45245128870010376,0.1525866538286209,0.36511555314064026,-0.5905882120132446,0.1187848374247551,0.42287322878837585,-0.7079455852508545,0.0890265554189682,-0.15736310184001923,-0.6116979718208313,0.10839526355266571,0.04460718855261803,-0.919876754283905,0.01692325621843338,0.26731663942337036,-0.91623854637146,-0.04589411988854408,0.41470444202423096,-0.8225117921829224,-0.06922707706689835,-0.1803801953792572,-0.5958362221717834,-0.019426604732871056,0.0503106415271759,-0.969300389289856,-0.12950186431407928,0.32094258069992065,-0.929164707660675,-0.18343602120876312,0.46509572863578796,-0.8073813915252686,-0.1931941956281662,-0.1344960331916809,-0.5629945993423462,-0.14661337435245514,0.07260283827781677,-0.9318572878837585,-0.22357143461704254,0.33014780282974243,-0.8930469155311584,-0.22286482155323029,0.45328134298324585,-0.7838569283485413,-0.20074161887168884,-0.02404194511473179,-0.5083827972412109,-0.2670658230781555,0.15749210119247437,-0.7893252372741699,-0.3065725266933441,0.3460635244846344,-0.7923925518989563,-0.28457581996917725,0.45333585143089294,-0.7289279699325562,-0.255257248878479,1.0,0,data/asl_dataset/0/hand1_0_dif_seg_3_cropped.jpeg
